16.68,16.68,0
16.68,16.68,9.01
16.68,20.55,0
16.68,20.55,9.01
16.68,24.42,0
16.68,24.42,9.01
16.68,28.29,0
16.68,28.29,9.01
16.68,32.16,0
16.68,32.16,9.01
16.68,36.03,0
16.68,36.03,9.01
16.68,39.9,0
16.68,39.9,9.01
18.62,18.62,11.55
18.62,18.62,2.54
18.62,22.49,11.55
18.62,22.49,2.54
18.62,26.36,11.55
18.62,26.36,2.54
18.62,30.23,11.55
18.62,30.23,2.54
18.62,34.1,11.55
18.62,34.1,2.54
18.62,37.96,11.55
18.62,37.96,2.54
20.55,16.68,0
20.55,16.68,9.01
20.55,20.55,0
20.55,20.55,9.01
20.55,24.42,0
20.55,24.42,9.01
20.55,28.29,0
20.55,28.29,9.01
20.55,32.16,0
20.55,32.16,9.01
20.55,36.03,0
20.55,36.03,9.01
20.55,39.9,0
20.55,39.9,9.01
22.49,18.62,11.55
22.49,18.62,2.54
22.49,22.49,11.55
22.49,22.49,2.54
22.49,26.36,11.55
22.49,26.36,2.54
22.49,30.23,11.55
22.49,30.23,2.54
22.49,34.1,11.55
22.49,34.1,2.54
22.49,37.96,11.55
22.49,37.96,2.54
24.42,16.68,0
24.42,16.68,9.01
24.42,20.55,0
24.42,20.55,9.01
24.42,24.42,0
24.42,24.42,9.01
24.42,28.29,0
24.42,28.29,9.01
24.42,32.16,0
24.42,32.16,9.01
24.42,36.03,0
24.42,36.03,9.01
24.42,39.9,0
24.42,39.9,9.01
26.36,18.62,11.55
26.36,18.62,2.54
26.36,22.49,11.55
26.36,22.49,2.54
26.36,26.36,11.55
26.36,26.36,2.54
26.36,30.23,11.55
26.36,30.23,2.54
26.36,34.1,11.55
26.36,34.1,2.54
26.36,37.96,11.55
26.36,37.96,2.54
28.29,16.68,0
28.29,16.68,9.01
28.29,20.55,0
28.29,20.55,9.01
28.29,24.42,0
28.29,24.42,9.01
28.29,28.29,0
28.29,28.29,9.01
28.29,32.16,0
28.29,32.16,9.01
28.29,36.03,0
28.29,36.03,9.01
28.29,39.9,0
28.29,39.9,9.01
30.23,18.62,11.55
30.23,18.62,2.54
30.23,22.49,11.55
30.23,22.49,2.54
30.23,26.36,11.55
30.23,26.36,2.54
30.23,30.23,11.55
30.23,30.23,2.54
30.23,34.1,11.55
30.23,34.1,2.54
30.23,37.96,11.55
30.23,37.96,2.54
32.16,16.68,0
32.16,16.68,9.01
32.16,20.55,0
32.16,20.55,9.01
32.16,24.42,0
32.16,24.42,9.01
32.16,28.29,0
32.16,28.29,9.01
32.16,32.16,0
32.16,32.16,9.01
32.16,36.03,0
32.16,36.03,9.01
32.16,39.9,0
32.16,39.9,9.01
34.1,18.62,11.55
34.1,18.62,2.54
34.1,22.49,11.55
34.1,22.49,2.54
34.1,26.36,11.55
34.1,26.36,2.54
34.1,30.23,11.55
34.1,30.23,2.54
34.1,34.1,11.55
34.1,34.1,2.54
34.1,37.96,11.55
34.1,37.96,2.54
36.03,16.68,0
36.03,16.68,9.01
36.03,20.55,0
36.03,20.55,9.01
36.03,24.42,0
36.03,24.42,9.01
36.03,28.29,0
36.03,28.29,9.01
36.03,32.16,0
36.03,32.16,9.01
36.03,36.03,0
36.03,36.03,9.01
36.03,39.9,0
36.03,39.9,9.01
37.96,18.62,11.55
37.96,18.62,2.54
37.96,22.49,11.55
37.96,22.49,2.54
37.96,26.36,11.55
37.96,26.36,2.54
37.96,30.23,11.55
37.96,30.23,2.54
37.96,34.1,11.55
37.96,34.1,2.54
37.96,37.96,11.55
37.96,37.96,2.54
39.9,16.68,0
39.9,16.68,9.01
39.9,20.55,0
39.9,20.55,9.01
39.9,24.42,0
39.9,24.42,9.01
39.9,28.29,0
39.9,28.29,9.01
39.9,32.16,0
39.9,32.16,9.01
39.9,36.03,0
39.9,36.03,9.01
39.9,39.9,0
39.9,39.9,9.01
16.68,18.62,14.56
16.68,18.62,5.55
16.68,22.49,14.56
16.68,22.49,5.55
16.68,26.36,14.56
16.68,26.36,5.55
16.68,30.23,14.56
16.68,30.23,5.55
16.68,34.1,14.56
16.68,34.1,5.55
16.68,37.96,14.56
16.68,37.96,5.55
18.62,16.68,14.56
18.62,16.68,5.55
18.62,20.55,14.56
18.62,20.55,5.55
18.62,24.42,14.56
18.62,24.42,5.55
18.62,28.29,14.56
18.62,28.29,5.55
18.62,32.16,14.56
18.62,32.16,5.55
18.62,36.03,14.56
18.62,36.03,5.55
18.62,39.9,14.56
18.62,39.9,5.55
20.55,18.62,14.56
20.55,18.62,5.55
20.55,22.49,14.56
20.55,22.49,5.55
20.55,26.36,14.56
20.55,26.36,5.55
20.55,30.23,14.56
20.55,30.23,5.55
20.55,34.1,14.56
20.55,34.1,5.55
20.55,37.96,14.56
20.55,37.96,5.55
22.49,16.68,14.56
22.49,16.68,5.55
22.49,20.55,14.56
22.49,20.55,5.55
22.49,24.42,14.56
22.49,24.42,5.55
22.49,28.29,14.56
22.49,28.29,5.55
22.49,32.16,14.56
22.49,32.16,5.55
22.49,36.03,14.56
22.49,36.03,5.55
22.49,39.9,14.56
22.49,39.9,5.55
24.42,18.62,14.56
24.42,18.62,5.55
24.42,22.49,14.56
24.42,22.49,5.55
24.42,26.36,14.56
24.42,26.36,5.55
24.42,30.23,14.56
24.42,30.23,5.55
24.42,34.1,14.56
24.42,34.1,5.55
24.42,37.96,14.56
24.42,37.96,5.55
26.36,16.68,14.56
26.36,16.68,5.55
26.36,20.55,14.56
26.36,20.55,5.55
26.36,24.42,14.56
26.36,24.42,5.55
26.36,28.29,14.56
26.36,28.29,5.55
26.36,32.16,14.56
26.36,32.16,5.55
26.36,36.03,14.56
26.36,36.03,5.55
26.36,39.9,14.56
26.36,39.9,5.55
28.29,18.62,14.56
28.29,18.62,5.55
28.29,22.49,14.56
28.29,22.49,5.55
28.29,26.36,14.56
28.29,26.36,5.55
28.29,30.23,14.56
28.29,30.23,5.55
28.29,34.1,14.56
28.29,34.1,5.55
28.29,37.96,14.56
28.29,37.96,5.55
30.23,16.68,14.56
30.23,16.68,5.55
30.23,20.55,14.56
30.23,20.55,5.55
30.23,24.42,14.56
30.23,24.42,5.55
30.23,28.29,14.56
30.23,28.29,5.55
30.23,32.16,14.56
30.23,32.16,5.55
30.23,36.03,14.56
30.23,36.03,5.55
30.23,39.9,14.56
30.23,39.9,5.55
32.16,18.62,14.56
32.16,18.62,5.55
32.16,22.49,14.56
32.16,22.49,5.55
32.16,26.36,14.56
32.16,26.36,5.55
32.16,30.23,14.56
32.16,30.23,5.55
32.16,34.1,14.56
32.16,34.1,5.55
32.16,37.96,14.56
32.16,37.96,5.55
34.1,16.68,14.56
34.1,16.68,5.55
34.1,20.55,14.56
34.1,20.55,5.55
34.1,24.42,14.56
34.1,24.42,5.55
34.1,28.29,14.56
34.1,28.29,5.55
34.1,32.16,14.56
34.1,32.16,5.55
34.1,36.03,14.56
34.1,36.03,5.55
34.1,39.9,14.56
34.1,39.9,5.55
36.03,18.62,14.56
36.03,18.62,5.55
36.03,22.49,14.56
36.03,22.49,5.55
36.03,26.36,14.56
36.03,26.36,5.55
36.03,30.23,14.56
36.03,30.23,5.55
36.03,34.1,14.56
36.03,34.1,5.55
36.03,37.96,14.56
36.03,37.96,5.55
37.96,16.68,14.56
37.96,16.68,5.55
37.96,20.55,14.56
37.96,20.55,5.55
37.96,24.42,14.56
37.96,24.42,5.55
37.96,28.29,14.56
37.96,28.29,5.55
37.96,32.16,14.56
37.96,32.16,5.55
37.96,36.03,14.56
37.96,36.03,5.55
37.96,39.9,14.56
37.96,39.9,5.55
39.9,18.62,14.56
39.9,18.62,5.55
39.9,22.49,14.56
39.9,22.49,5.55
39.9,26.36,14.56
39.9,26.36,5.55
39.9,30.23,14.56
39.9,30.23,5.55
39.9,34.1,14.56
39.9,34.1,5.55
39.9,37.96,14.56
39.9,37.96,5.55
16.68,18.62,1.27
16.68,18.62,10.28
16.68,22.49,1.27
16.68,22.49,10.28
16.68,26.36,1.27
16.68,26.36,10.28
16.68,30.23,1.27
16.68,30.23,10.28
16.68,34.1,1.27
16.68,34.1,10.28
16.68,37.96,1.27
16.68,37.96,10.28
18.62,16.68,1.27
18.62,16.68,10.28
18.62,20.55,1.27
18.62,20.55,10.28
18.62,24.42,1.27
18.62,24.42,10.28
18.62,28.29,1.27
18.62,28.29,10.28
18.62,32.16,1.27
18.62,32.16,10.28
18.62,36.03,1.27
18.62,36.03,10.28
18.62,39.9,1.27
18.62,39.9,10.28
20.55,18.62,1.27
20.55,18.62,10.28
20.55,22.49,1.27
20.55,22.49,10.28
20.55,26.36,1.27
20.55,26.36,10.28
20.55,30.23,1.27
20.55,30.23,10.28
20.55,34.1,1.27
20.55,34.1,10.28
20.55,37.96,1.27
20.55,37.96,10.28
22.49,16.68,1.27
22.49,16.68,10.28
22.49,20.55,1.27
22.49,20.55,10.28
22.49,24.42,1.27
22.49,24.42,10.28
22.49,28.29,1.27
22.49,28.29,10.28
22.49,32.16,1.27
22.49,32.16,10.28
22.49,36.03,1.27
22.49,36.03,10.28
22.49,39.9,1.27
22.49,39.9,10.28
24.42,18.62,1.27
24.42,18.62,10.28
24.42,22.49,1.27
24.42,22.49,10.28
24.42,26.36,1.27
24.42,26.36,10.28
24.42,30.23,1.27
24.42,30.23,10.28
24.42,34.1,1.27
24.42,34.1,10.28
24.42,37.96,1.27
24.42,37.96,10.28
26.36,16.68,1.27
26.36,16.68,10.28
26.36,20.55,1.27
26.36,20.55,10.28
26.36,24.42,1.27
26.36,24.42,10.28
26.36,28.29,1.27
26.36,28.29,10.28
26.36,32.16,1.27
26.36,32.16,10.28
26.36,36.03,1.27
26.36,36.03,10.28
26.36,39.9,1.27
26.36,39.9,10.28
28.29,18.62,1.27
28.29,18.62,10.28
28.29,22.49,1.27
28.29,22.49,10.28
28.29,26.36,1.27
28.29,26.36,10.28
28.29,30.23,1.27
28.29,30.23,10.28
28.29,34.1,1.27
28.29,34.1,10.28
28.29,37.96,1.27
28.29,37.96,10.28
30.23,16.68,1.27
30.23,16.68,10.28
30.23,20.55,1.27
30.23,20.55,10.28
30.23,24.42,1.27
30.23,24.42,10.28
30.23,28.29,1.27
30.23,28.29,10.28
30.23,32.16,1.27
30.23,32.16,10.28
30.23,36.03,1.27
30.23,36.03,10.28
30.23,39.9,1.27
30.23,39.9,10.28
32.16,18.62,1.27
32.16,18.62,10.28
32.16,22.49,1.27
32.16,22.49,10.28
32.16,26.36,1.27
32.16,26.36,10.28
32.16,30.23,1.27
32.16,30.23,10.28
32.16,34.1,1.27
32.16,34.1,10.28
32.16,37.96,1.27
32.16,37.96,10.28
34.1,16.68,1.27
34.1,16.68,10.28
34.1,20.55,1.27
34.1,20.55,10.28
34.1,24.42,1.27
34.1,24.42,10.28
34.1,28.29,1.27
34.1,28.29,10.28
34.1,32.16,1.27
34.1,32.16,10.28
34.1,36.03,1.27
34.1,36.03,10.28
34.1,39.9,1.27
34.1,39.9,10.28
36.03,18.62,1.27
36.03,18.62,10.28
36.03,22.49,1.27
36.03,22.49,10.28
36.03,26.36,1.27
36.03,26.36,10.28
36.03,30.23,1.27
36.03,30.23,10.28
36.03,34.1,1.27
36.03,34.1,10.28
36.03,37.96,1.27
36.03,37.96,10.28
37.96,16.68,1.27
37.96,16.68,10.28
37.96,20.55,1.27
37.96,20.55,10.28
37.96,24.42,1.27
37.96,24.42,10.28
37.96,28.29,1.27
37.96,28.29,10.28
37.96,32.16,1.27
37.96,32.16,10.28
37.96,36.03,1.27
37.96,36.03,10.28
37.96,39.9,1.27
37.96,39.9,10.28
39.9,18.62,1.27
39.9,18.62,10.28
39.9,22.49,1.27
39.9,22.49,10.28
39.9,26.36,1.27
39.9,26.36,10.28
39.9,30.23,1.27
39.9,30.23,10.28
39.9,34.1,1.27
39.9,34.1,10.28
39.9,37.96,1.27
39.9,37.96,10.28
16.68,16.68,13.1
16.68,16.68,4.09
16.68,20.55,13.1
16.68,20.55,4.09
16.68,24.42,13.1
16.68,24.42,4.09
16.68,28.29,13.1
16.68,28.29,4.09
16.68,32.16,13.1
16.68,32.16,4.09
16.68,36.03,13.1
16.68,36.03,4.09
16.68,39.9,13.1
16.68,39.9,4.09
18.62,18.62,16.03
18.62,18.62,7.01
18.62,22.49,16.03
18.62,22.49,7.01
18.62,26.36,16.03
18.62,26.36,7.01
18.62,30.23,16.03
18.62,30.23,7.01
18.62,34.1,16.03
18.62,34.1,7.01
18.62,37.96,16.03
18.62,37.96,7.01
20.55,16.68,13.1
20.55,16.68,4.09
20.55,20.55,13.1
20.55,20.55,4.09
20.55,24.42,13.1
20.55,24.42,4.09
20.55,28.29,13.1
20.55,28.29,4.09
20.55,32.16,13.1
20.55,32.16,4.09
20.55,36.03,13.1
20.55,36.03,4.09
20.55,39.9,13.1
20.55,39.9,4.09
22.49,18.62,16.03
22.49,18.62,7.01
22.49,22.49,16.03
22.49,22.49,7.01
22.49,26.36,16.03
22.49,26.36,7.01
22.49,30.23,16.03
22.49,30.23,7.01
22.49,34.1,16.03
22.49,34.1,7.01
22.49,37.96,16.03
22.49,37.96,7.01
24.42,16.68,13.1
24.42,16.68,4.09
24.42,20.55,13.1
24.42,20.55,4.09
24.42,24.42,13.1
24.42,24.42,4.09
24.42,28.29,13.1
24.42,28.29,4.09
24.42,32.16,13.1
24.42,32.16,4.09
24.42,36.03,13.1
24.42,36.03,4.09
24.42,39.9,13.1
24.42,39.9,4.09
26.36,18.62,16.03
26.36,18.62,7.01
26.36,22.49,16.03
26.36,22.49,7.01
26.36,26.36,16.03
26.36,26.36,7.01
26.36,30.23,16.03
26.36,30.23,7.01
26.36,34.1,16.03
26.36,34.1,7.01
26.36,37.96,16.03
26.36,37.96,7.01
28.29,16.68,13.1
28.29,16.68,4.09
28.29,20.55,13.1
28.29,20.55,4.09
28.29,24.42,13.1
28.29,24.42,4.09
28.29,28.29,13.1
28.29,28.29,4.09
28.29,32.16,13.1
28.29,32.16,4.09
28.29,36.03,13.1
28.29,36.03,4.09
28.29,39.9,13.1
28.29,39.9,4.09
30.23,18.62,16.03
30.23,18.62,7.01
30.23,22.49,16.03
30.23,22.49,7.01
30.23,26.36,16.03
30.23,26.36,7.01
30.23,30.23,16.03
30.23,30.23,7.01
30.23,34.1,16.03
30.23,34.1,7.01
30.23,37.96,16.03
30.23,37.96,7.01
32.16,16.68,13.1
32.16,16.68,4.09
32.16,20.55,13.1
32.16,20.55,4.09
32.16,24.42,13.1
32.16,24.42,4.09
32.16,28.29,13.1
32.16,28.29,4.09
32.16,32.16,13.1
32.16,32.16,4.09
32.16,36.03,13.1
32.16,36.03,4.09
32.16,39.9,13.1
32.16,39.9,4.09
34.1,18.62,16.03
34.1,18.62,7.01
34.1,22.49,16.03
34.1,22.49,7.01
34.1,26.36,16.03
34.1,26.36,7.01
34.1,30.23,16.03
34.1,30.23,7.01
34.1,34.1,16.03
34.1,34.1,7.01
34.1,37.96,16.03
34.1,37.96,7.01
36.03,16.68,13.1
36.03,16.68,4.09
36.03,20.55,13.1
36.03,20.55,4.09
36.03,24.42,13.1
36.03,24.42,4.09
36.03,28.29,13.1
36.03,28.29,4.09
36.03,32.16,13.1
36.03,32.16,4.09
36.03,36.03,13.1
36.03,36.03,4.09
36.03,39.9,13.1
36.03,39.9,4.09
37.96,18.62,16.03
37.96,18.62,7.01
37.96,22.49,16.03
37.96,22.49,7.01
37.96,26.36,16.03
37.96,26.36,7.01
37.96,30.23,16.03
37.96,30.23,7.01
37.96,34.1,16.03
37.96,34.1,7.01
37.96,37.96,16.03
37.96,37.96,7.01
39.9,16.68,13.1
39.9,16.68,4.09
39.9,20.55,13.1
39.9,20.55,4.09
39.9,24.42,13.1
39.9,24.42,4.09
39.9,28.29,13.1
39.9,28.29,4.09
39.9,32.16,13.1
39.9,32.16,4.09
39.9,36.03,13.1
39.9,36.03,4.09
39.9,39.9,13.1
39.9,39.9,4.09
